ecozone,ecoprovince,ecoregion,spp,eco_cells,spp_cells,min,mean,median,p80,p90,p95,max,std_dev
6B,6.4,108,ccsp,997,997,0.0018,0.0019,0.0019,0.0019,0.0019,0.0019,0.0022,0
6B,6.4,108,cedw,997,997,0.0655,0.0771,0.0735,0.0789,0.0914,0.0953,0.1387,0.0109
6B,6.4,108,chsp,997,997,0.0393,0.0502,0.0514,0.053,0.0559,0.064,0.0712,0.0059
6B,6.4,108,cmwa,997,997,0.0074,0.0085,0.0085,0.0088,0.009,0.0094,0.0107,4e-4
6B,6.4,108,cogr,997,997,0.0445,0.048,0.0464,0.0509,0.0535,0.0541,0.0695,0.0035
6B,6.4,108,conw,997,997,3e-4,4e-4,4e-4,4e-4,4e-4,4e-4,4e-4,0
6B,6.4,108,cora,997,997,0.0126,0.0144,0.0139,0.0157,0.0165,0.0169,0.02,0.0014
6B,6.4,108,core,997,997,0.0053,0.0105,0.0074,0.0142,0.022,0.0271,0.0324,0.0066
6B,6.4,108,coye,997,997,0.0169,0.0575,0.0581,0.073,0.0778,0.0951,0.1502,0.0222
6B,6.4,108,cswa,997,997,0.0031,0.0063,0.0063,0.0071,0.0076,0.0082,0.0214,0.0016
6B,6.4,108,deju,997,997,0.1032,0.2377,0.2478,0.3275,0.3573,0.3846,0.454,0.0932
6B,6.4,108,eaki,997,997,0.003,0.0032,0.0032,0.0032,0.0032,0.0032,0.0043,0
6B,6.4,108,eaph,997,997,0.0012,0.0014,0.0015,0.0015,0.0015,0.0015,0.0017,1e-4
6B,6.4,108,evgr,997,997,0.0095,0.0134,0.0137,0.0158,0.0167,0.0172,0.0279,0.0028
6B,6.4,108,fosp,997,997,0.0123,0.4128,0.456,0.5823,0.6407,0.6732,0.7932,0.197
6B,6.4,108,gcki,997,997,0.1276,0.183,0.175,0.1963,0.2397,0.257,0.2774,0.03
6B,6.4,108,gcth,997,997,0.0014,0.002,0.0015,0.0029,0.0034,0.0038,0.004,8e-4
6B,6.4,108,graj,997,997,0.0219,0.0556,0.0515,0.0733,0.0768,0.0788,0.0872,0.0146
6B,6.4,108,heth,997,997,0.0562,0.0846,0.0826,0.0944,0.1022,0.1107,0.1319,0.0129
6B,6.4,108,hola,997,997,0.0071,0.0072,0.0072,0.0072,0.0073,0.0073,0.0082,1e-4
6B,6.4,108,lcsp,997,997,7e-4,7e-4,7e-4,7e-4,7e-4,7e-4,8e-4,0
6B,6.4,108,lefl,997,997,0.0204,0.028,0.0268,0.0316,0.0398,0.0407,0.0441,0.0061
6B,6.4,108,lisp,997,997,0.0212,0.0623,0.0587,0.0763,0.0828,0.0866,0.0936,0.0131
6B,6.4,108,mawa,997,997,0.0171,0.2103,0.1891,0.3497,0.3887,0.4253,0.7412,0.1343
6B,6.4,108,mowa,997,997,0.0031,0.007,0.0064,0.008,0.0105,0.0138,0.027,0.0034
6B,6.4,108,nawa,997,997,0.0155,0.0248,0.025,0.0284,0.0338,0.0363,0.0424,0.006
6B,6.4,108,nowa,997,997,0.0186,0.0886,0.0874,0.1122,0.1263,0.1351,0.163,0.0276
6B,6.4,108,ocwa,997,997,0.0182,0.0545,0.0563,0.0579,0.0588,0.0597,0.0626,0.0069
6B,6.4,108,osfl,997,997,0.0041,0.0077,0.0077,0.0084,0.0086,0.0087,0.0094,8e-4
6B,6.4,108,oven,997,997,0.006,0.0113,0.0101,0.0122,0.017,0.0228,0.0555,0.0071
6B,6.4,108,pawa,997,997,0.0035,0.0097,0.0094,0.0122,0.0134,0.0145,0.0247,0.0029
6B,6.4,108,phvi,997,997,6e-4,0.001,9e-4,0.0012,0.0017,0.002,0.0033,4e-4
6B,6.4,108,pigr,997,997,0.0047,0.0238,0.0183,0.0352,0.0415,0.0498,0.0712,0.0133
6B,6.4,108,pisi,997,997,0.1846,0.3727,0.3887,0.4343,0.461,0.4727,0.5573,0.0679
6B,6.4,108,pufi,997,997,0.0152,0.0265,0.0246,0.0317,0.039,0.0448,0.0937,0.0109
6B,6.4,108,rbgr,997,997,0.0014,0.0016,0.0016,0.0017,0.0017,0.0018,0.0025,1e-4
6B,6.4,108,rbnu,997,997,0.0354,0.0489,0.0497,0.0566,0.0611,0.0651,0.0748,0.0091
6B,6.4,108,rcki,997,997,0.0784,0.2875,0.3138,0.3959,0.4181,0.4369,0.4996,0.1152
6B,6.4,108,revi,997,997,0.0102,0.02,0.0147,0.0233,0.0304,0.0515,0.1379,0.0172
6B,6.4,108,rubl,997,997,0.0033,0.0039,0.0038,0.0042,0.0044,0.0044,0.005,3e-4
6B,6.4,108,rwbl,997,997,0.0122,0.013,0.013,0.0131,0.0132,0.0134,0.0196,4e-4
6B,6.4,108,savs,997,997,0.024,0.0416,0.0375,0.0554,0.0624,0.0661,0.1046,0.0138
6B,6.4,108,sosp,997,997,0.0275,0.0391,0.041,0.0429,0.0442,0.0461,0.0923,0.0066
6B,6.4,108,swsp,997,997,0.0098,0.0507,0.0377,0.0715,0.1025,0.1185,0.2292,0.0334
6B,6.4,108,swth,997,997,0.1379,0.203,0.2088,0.2288,0.251,0.2712,0.2954,0.0361
6B,6.4,108,tewa,997,997,0.0132,0.0339,0.0303,0.0522,0.0616,0.0718,0.1149,0.0196
6B,6.4,108,tres,997,997,0.0312,0.0397,0.0415,0.043,0.0443,0.0458,0.0582,0.0046
6B,6.4,108,vath,997,997,0.0147,0.0989,0.0945,0.1221,0.1313,0.1414,0.2559,0.0285
6B,6.4,108,vesp,997,997,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0034,0
6B,6.4,108,wavi,997,997,0.0324,0.0491,0.047,0.0542,0.0604,0.0661,0.0847,0.0079
6B,6.4,108,wcsp,997,997,0.0039,0.0127,0.0079,0.0212,0.0293,0.0337,0.0374,0.0094
6B,6.4,108,weta,997,997,0.007,0.0086,0.0087,0.009,0.0092,0.0095,0.0118,7e-4
6B,6.4,108,wewp,997,997,0.0057,0.007,0.0069,0.0071,0.0072,0.0073,0.0075,2e-4
6B,6.4,108,wiwa,997,997,0.0203,0.1666,0.1707,0.2252,0.2534,0.2659,0.3333,0.0635
6B,6.4,108,wiwr,997,997,0.006,0.0111,0.0117,0.0148,0.016,0.0164,0.0232,0.0037
6B,6.4,108,wtsp,997,997,0.0387,0.1679,0.171,0.2215,0.2483,0.2621,0.2898,0.0579
6B,6.4,108,wwcr,997,997,0.048,0.0709,0.0701,0.0772,0.081,0.0842,0.0989,0.0076
6B,6.4,108,ybfl,997,997,0.0215,0.208,0.1886,0.3397,0.4034,0.4459,0.546,0.1297
6B,6.4,108,yrwa,997,997,0.1125,0.2257,0.246,0.29,0.3082,0.3166,0.3354,0.0674
6B,6.4,108,ywar,997,997,0.0548,0.1672,0.1572,0.2251,0.2515,0.2912,0.6378,0.0719
6B,6.4,109,alfl,663,614,0.0378,0.0963,0.1005,0.115,0.1199,0.1224,0.134,0.0222
6B,6.4,109,amcr,663,614,0.0075,0.013,0.0123,0.0149,0.0176,0.0201,0.0289,0.0034
6B,6.4,109,amgo,663,614,0.0332,0.0409,0.0394,0.0423,0.0473,0.0534,0.079,0.0064
6B,6.4,109,ampi,663,614,5e-4,5e-4,5e-4,5e-4,5e-4,6e-4,0.0012,0
6B,6.4,109,amre,663,614,0.0612,0.1956,0.1916,0.265,0.2818,0.2979,0.3665,0.069
6B,6.4,109,amro,663,614,0.2884,0.348,0.3469,0.3572,0.3632,0.3698,0.3955,0.0138
6B,6.4,109,atsp,663,614,3e-4,5e-4,5e-4,5e-4,5e-4,6e-4,0.0093,5e-4
6B,6.4,109,baww,663,614,0.0082,0.0578,0.0546,0.0801,0.1018,0.1163,0.1565,0.0297
6B,6.4,109,bbwa,663,614,0.0058,0.0136,0.0141,0.0173,0.0184,0.0194,0.0218,0.0039
6B,6.4,109,bcch,663,614,0.0536,0.1005,0.0984,0.1264,0.141,0.1499,0.173,0.0278
6B,6.4,109,bhco,663,614,0.0195,0.0198,0.0197,0.0197,0.0197,0.02,0.0241,4e-4
6B,6.4,109,bhvi,663,614,0.0066,0.0646,0.0592,0.0986,0.1221,0.1398,0.2011,0.0411
6B,6.4,109,blbw,663,614,0.0027,0.0156,0.0108,0.0228,0.0355,0.0443,0.1095,0.0141
6B,6.4,109,blja,663,614,0.0026,0.0037,0.0033,0.0042,0.0055,0.0066,0.0099,0.0013
6B,6.4,109,blpw,663,614,0.0157,2.4753,0.4366,3.9637,9.5813,11.8275,20.1341,3.9109
6B,6.4,109,boch,663,614,0.0439,0.1334,0.1323,0.174,0.188,0.1967,0.2743,0.0423
6B,6.4,109,brbl,663,614,0.0033,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0
6B,6.4,109,brcr,663,614,0.0134,0.0141,0.014,0.0144,0.0145,0.0147,0.0158,4e-4
6B,6.4,109,btnw,663,614,0.0119,0.0846,0.0961,0.117,0.1252,0.1326,0.1681,0.0377
6B,6.4,109,cawa,663,614,0.0037,0.0054,0.0052,0.0063,0.0069,0.0073,0.0084,0.001
6B,6.4,109,ccsp,663,614,0.0018,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0
6B,6.4,109,cedw,663,614,0.0674,0.0964,0.0906,0.1129,0.1269,0.1354,0.2109,0.0229
6B,6.4,109,chsp,663,614,0.0385,0.0492,0.0491,0.0515,0.053,0.0569,0.0716,0.0049
6B,6.4,109,cmwa,663,614,0.0067,0.0086,0.0086,0.0089,0.0091,0.0092,0.0097,3e-4
6B,6.4,109,cogr,663,614,0.045,0.0527,0.0519,0.0547,0.0594,0.0653,0.0738,0.0053
6B,6.4,109,conw,663,614,3e-4,4e-4,4e-4,4e-4,4e-4,4e-4,4e-4,0
6B,6.4,109,cora,663,614,0.0127,0.0153,0.015,0.0165,0.0177,0.0186,0.0254,0.0017
6B,6.4,109,core,663,614,0.0052,0.006,0.0056,0.0063,0.0067,0.008,0.0226,0.0013
6B,6.4,109,coye,663,614,0.0325,0.0723,0.0727,0.0791,0.0843,0.0878,0.1096,0.0104
6B,6.4,109,cswa,663,614,0.0036,0.0087,0.008,0.0108,0.0142,0.0162,0.0221,0.0035
6B,6.4,109,deju,663,614,0.1188,0.2418,0.2468,0.3016,0.3239,0.3347,0.3885,0.0637
6B,6.4,109,eaki,663,614,0.0029,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0
6B,6.4,109,eaph,663,614,0.0012,0.0014,0.0015,0.0015,0.0015,0.0015,0.0017,1e-4
6B,6.4,109,evgr,663,614,0.01,0.0161,0.0155,0.0182,0.02,0.0228,0.0302,0.0032
6B,6.4,109,fosp,663,614,0.0104,0.1811,0.1582,0.3064,0.3967,0.4561,0.5824,0.1434
6B,6.4,109,gcki,663,614,0.1482,0.1961,0.1954,0.2106,0.2239,0.2321,0.2667,0.0198
6B,6.4,109,gcth,663,614,0.0014,0.0015,0.0014,0.0014,0.0015,0.0017,0.0031,2e-4
6B,6.4,109,graj,663,614,0.0218,0.0394,0.0393,0.0453,0.0492,0.0524,0.0708,0.0078
6B,6.4,109,heth,663,614,0.0501,0.0741,0.0735,0.0811,0.0848,0.0892,0.1162,0.0092
6B,6.4,109,hola,663,614,0.0071,0.0072,0.0072,0.0073,0.0073,0.0073,0.0073,0
6B,6.4,109,lcsp,663,614,7e-4,7e-4,7e-4,7e-4,7e-4,7e-4,7e-4,0
6B,6.4,109,lefl,663,614,0.0207,0.035,0.0349,0.0431,0.0441,0.0446,0.0471,0.0074
6B,6.4,109,lisp,663,614,0.0214,0.0498,0.0512,0.0567,0.0599,0.0621,0.0703,0.0089
6B,6.4,109,mawa,663,614,0.0335,0.4346,0.4611,0.5368,0.6035,0.639,0.7453,0.1475
6B,6.4,109,mowa,663,614,0.0035,0.0136,0.0138,0.0178,0.0203,0.0219,0.0284,0.005
6B,6.4,109,nawa,663,614,0.0156,0.0311,0.0324,0.0373,0.0398,0.0416,0.0467,0.0071
6B,6.4,109,nowa,663,614,0.0183,0.0695,0.0689,0.0948,0.1069,0.1195,0.1498,0.0286
6B,6.4,109,ocwa,663,614,0.0183,0.0377,0.037,0.0514,0.0564,0.0577,0.0638,0.0129
6B,6.4,109,osfl,663,614,0.0039,0.0061,0.006,0.007,0.0077,0.0083,0.0093,0.0011
6B,6.4,109,oven,663,614,0.0058,0.0262,0.024,0.0397,0.0481,0.0525,0.0649,0.0146
6B,6.4,109,pawa,663,614,0.0044,0.0123,0.0122,0.0147,0.0165,0.0186,0.0271,0.0037
6B,6.4,109,phvi,663,614,6e-4,0.0012,0.0012,0.0013,0.0015,0.0021,0.0064,5e-4
6B,6.4,109,pigr,663,614,0.0044,0.0143,0.0147,0.018,0.0198,0.023,0.0468,0.0055
6B,6.4,109,pisi,663,614,0.1745,0.3187,0.3178,0.3556,0.379,0.4079,0.5482,0.0527
6B,6.4,109,pufi,663,614,0.0155,0.0509,0.0518,0.069,0.0763,0.0815,0.0998,0.0193
6B,6.4,109,rbgr,663,614,0.0014,0.0018,0.0017,0.0021,0.0022,0.0023,0.0026,3e-4
6B,6.4,109,rbnu,663,614,0.0363,0.0464,0.0458,0.0512,0.0535,0.0556,0.0645,0.0053
6B,6.4,109,rcki,663,614,0.0938,0.3245,0.3474,0.3896,0.4091,0.4223,0.4844,0.0829
6B,6.4,109,revi,663,614,0.01,0.0602,0.055,0.0952,0.1125,0.1243,0.1445,0.0352
6B,6.4,109,rubl,663,614,0.0032,0.0035,0.0035,0.0036,0.0037,0.0039,0.0042,2e-4
6B,6.4,109,rwbl,663,614,0.0126,0.0132,0.0131,0.0133,0.0136,0.0139,0.0183,5e-4
6B,6.4,109,savs,663,614,0.025,0.0342,0.0329,0.0375,0.0406,0.046,0.0709,0.0063
6B,6.4,109,sosp,663,614,0.0346,0.0494,0.045,0.0548,0.0643,0.0751,0.1058,0.0112
6B,6.4,109,swsp,663,614,0.0217,0.0409,0.0347,0.0446,0.0651,0.0937,0.1553,0.021
6B,6.4,109,swth,663,614,0.1461,0.2062,0.2102,0.2274,0.2362,0.2419,0.2592,0.0245
6B,6.4,109,tewa,663,614,0.0128,0.0234,0.0217,0.0287,0.0341,0.0384,0.0516,0.0072
6B,6.4,109,tres,663,614,0.0344,0.0455,0.044,0.0464,0.0489,0.052,0.156,0.0092
6B,6.4,109,vath,663,614,0.0147,0.0512,0.0391,0.0808,0.1083,0.127,0.1563,0.0362
6B,6.4,109,vesp,663,614,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0
6B,6.4,109,wavi,663,614,0.0316,0.0421,0.0417,0.0457,0.048,0.0512,0.0638,0.0048
6B,6.4,109,wcsp,663,614,0.0038,0.0051,0.0043,0.0056,0.007,0.0092,0.0269,0.0023
6B,6.4,109,weta,663,614,0.0059,0.0091,0.0092,0.0095,0.0097,0.01,0.0115,7e-4
6B,6.4,109,wewp,663,614,0.0056,0.0068,0.0069,0.0071,0.0072,0.0072,0.0074,3e-4
6B,6.4,109,wiwa,663,614,0.0198,0.066,0.0493,0.0961,0.139,0.1629,0.2753,0.0467
6B,6.4,109,wiwr,663,614,0.0063,0.012,0.0126,0.0152,0.0157,0.0159,0.017,0.0032
6B,6.4,109,wtsp,663,614,0.0827,0.2115,0.2153,0.2488,0.2661,0.2762,0.3273,0.0426
6B,6.4,109,wwcr,663,614,0.0429,0.0681,0.0706,0.0739,0.0754,0.0768,0.0978,0.0081
6B,6.4,109,ybfl,663,614,0.0653,0.2589,0.2527,0.3609,0.4102,0.4536,0.5983,0.1139
6B,6.4,109,yrwa,663,614,0.124,0.2458,0.2637,0.2857,0.2931,0.2992,0.3408,0.0493
6B,6.4,109,ywar,663,614,0.0963,0.1596,0.1447,0.1866,0.2208,0.2445,0.4458,0.0471
6B,6.4,112,alfl,1858,1835,0.0569,0.108,0.1082,0.117,0.1206,0.1241,0.1336,0.0103
6B,6.4,112,amcr,1858,1835,0.0089,0.0137,0.0129,0.016,0.0179,0.0206,0.0337,0.0034
6B,6.4,112,amgo,1858,1835,0.0255,0.0382,0.0365,0.041,0.0468,0.0518,0.0908,0.0084
6B,6.4,112,ampi,1858,1835,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,6e-4,0
6B,6.4,112,amre,1858,1835,0.0695,0.2679,0.2785,0.3358,0.3641,0.3771,0.5097,0.0774
6B,6.4,112,amro,1858,1835,0.3065,0.3537,0.3539,0.3696,0.374,0.3774,0.4061,0.0164
6B,6.4,112,atsp,1858,1835,4e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,0
6B,6.4,112,baww,1858,1835,0.0184,0.0617,0.0622,0.0838,0.0949,0.1101,0.1296,0.0255
6B,6.4,112,bbwa,1858,1835,0.0062,0.0188,0.018,0.0244,0.0276,0.0297,0.0359,0.0061
6B,6.4,112,bcch,1858,1835,0.061,0.1222,0.1224,0.1514,0.1631,0.171,0.2213,0.032
6B,6.4,112,bhco,1858,1835,0.0196,0.0208,0.0198,0.0224,0.0233,0.0233,0.0237,0.0014
6B,6.4,112,bhvi,1858,1835,0.0095,0.0856,0.0761,0.1249,0.1599,0.1876,0.2572,0.0502
6B,6.4,112,blbw,1858,1835,0.0039,0.0284,0.0178,0.0417,0.0701,0.0946,0.1376,0.027
6B,6.4,112,blja,1858,1835,0.0026,0.0048,0.0039,0.0063,0.009,0.0098,0.0187,0.0026
6B,6.4,112,blpw,1858,1835,0.0114,0.3181,0.0342,0.1079,0.3487,1.5522,12.8578,1.1829
6B,6.4,112,boch,1858,1835,0.0311,0.0732,0.0576,0.0913,0.1234,0.17,0.2051,0.0367
6B,6.4,112,brbl,1858,1835,0.0032,0.0035,0.0034,0.0035,0.0035,0.0035,0.0035,0
6B,6.4,112,brcr,1858,1835,0.0132,0.0141,0.014,0.0144,0.0147,0.0149,0.0152,4e-4
6B,6.4,112,btnw,1858,1835,0.0147,0.0977,0.0931,0.1161,0.1307,0.1442,0.2144,0.0257
6B,6.4,112,cawa,1858,1835,0.0039,0.0068,0.0067,0.0083,0.0089,0.0096,0.0124,0.0017
6B,6.4,112,ccsp,1858,1835,0.0017,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0
6B,6.4,112,cedw,1858,1835,0.0716,0.1252,0.1233,0.1509,0.1679,0.1851,0.2814,0.0357
6B,6.4,112,chsp,1858,1835,0.0352,0.0597,0.0603,0.0703,0.0725,0.0744,0.1005,0.0111
6B,6.4,112,cmwa,1858,1835,0.0066,0.0087,0.0087,0.009,0.0092,0.0093,0.0097,4e-4
6B,6.4,112,cogr,1858,1835,0.0444,0.0523,0.0487,0.0572,0.0667,0.0697,0.0952,0.0088
6B,6.4,112,conw,1858,1835,3e-4,4e-4,4e-4,4e-4,4e-4,4e-4,4e-4,0
6B,6.4,112,cora,1858,1835,0.0133,0.0167,0.0167,0.0176,0.0181,0.0186,0.035,0.0012
6B,6.4,112,core,1858,1835,0.0052,0.0055,0.0053,0.0059,0.0062,0.0063,0.0084,4e-4
6B,6.4,112,coye,1858,1835,0.052,0.0717,0.0704,0.0774,0.0825,0.0873,0.1319,0.0096
6B,6.4,112,cswa,1858,1835,0.0045,0.0131,0.0103,0.0186,0.0247,0.0303,0.0406,0.0076
6B,6.4,112,deju,1858,1835,0.1355,0.2501,0.2347,0.3092,0.3343,0.3525,0.3962,0.0553
6B,6.4,112,eaki,1858,1835,0.0028,0.0032,0.0032,0.0032,0.0032,0.0032,0.0036,0
6B,6.4,112,eaph,1858,1835,0.0012,0.0015,0.0015,0.0015,0.0016,0.0017,0.0022,1e-4
6B,6.4,112,evgr,1858,1835,0.0111,0.0184,0.0183,0.0221,0.0237,0.0252,0.0433,0.0042
6B,6.4,112,fosp,1858,1835,0.0038,0.048,0.0218,0.0442,0.1072,0.2471,0.5304,0.0751
6B,6.4,112,gcki,1858,1835,0.1631,0.24,0.2438,0.2679,0.2761,0.2812,0.2951,0.0299
6B,6.4,112,gcth,1858,1835,0.0014,0.0014,0.0014,0.0014,0.0014,0.0014,0.0017,0
6B,6.4,112,graj,1858,1835,0.0166,0.0365,0.0365,0.0448,0.0495,0.0518,0.0605,0.0092
6B,6.4,112,heth,1858,1835,0.0494,0.0681,0.065,0.0747,0.0866,0.0907,0.1076,0.0104
6B,6.4,112,hola,1858,1835,0.0072,0.0073,0.0073,0.0073,0.0073,0.0073,0.0073,0
6B,6.4,112,lcsp,1858,1835,7e-4,7e-4,7e-4,7e-4,7e-4,7e-4,7e-4,0
6B,6.4,112,lefl,1858,1835,0.0227,0.0403,0.0409,0.0435,0.0449,0.0457,0.0501,0.0044
6B,6.4,112,lisp,1858,1835,0.0156,0.0444,0.0467,0.0568,0.0598,0.062,0.0705,0.0131
6B,6.4,112,mawa,1858,1835,0.163,0.4279,0.4282,0.5084,0.5419,0.5634,0.705,0.0919
6B,6.4,112,mowa,1858,1835,0.0055,0.0129,0.0138,0.0149,0.0153,0.0156,0.0276,0.0027
6B,6.4,112,nawa,1858,1835,0.0192,0.0392,0.0382,0.0472,0.0515,0.0547,0.0642,0.0089
6B,6.4,112,nowa,1858,1835,0.0174,0.0494,0.0382,0.0793,0.0937,0.1041,0.1842,0.0294
6B,6.4,112,ocwa,1858,1835,0.0162,0.0307,0.0242,0.0477,0.0535,0.0561,0.0609,0.0132
6B,6.4,112,osfl,1858,1835,0.0033,0.0058,0.0058,0.0071,0.0076,0.008,0.0091,0.0013
6B,6.4,112,oven,1858,1835,0.0065,0.0449,0.0486,0.0631,0.0692,0.0749,0.0928,0.0204
6B,6.4,112,pawa,1858,1835,0.0069,0.0132,0.0131,0.015,0.0164,0.0177,0.0248,0.0025
6B,6.4,112,phvi,1858,1835,6e-4,0.0024,0.0024,0.0031,0.0035,0.0036,0.0049,8e-4
6B,6.4,112,pigr,1858,1835,0.0037,0.0073,0.0055,0.0077,0.0159,0.0189,0.0283,0.0045
6B,6.4,112,pisi,1858,1835,0.0816,0.3413,0.3408,0.4439,0.4717,0.488,0.5732,0.0989
6B,6.4,112,pufi,1858,1835,0.0188,0.0598,0.0603,0.0755,0.0818,0.0858,0.1068,0.0168
6B,6.4,112,rbgr,1858,1835,0.0014,0.0021,0.0021,0.0025,0.0027,0.0028,0.0036,4e-4
6B,6.4,112,rbnu,1858,1835,0.0365,0.0579,0.0572,0.0677,0.0706,0.073,0.08,0.0093
6B,6.4,112,rcki,1858,1835,0.119,0.26,0.2483,0.3111,0.3442,0.3791,0.4364,0.0598
6B,6.4,112,revi,1858,1835,0.0128,0.0957,0.1006,0.1434,0.1615,0.1716,0.2127,0.0485
6B,6.4,112,rubl,1858,1835,0.0032,0.0034,0.0034,0.0035,0.0036,0.0037,0.004,1e-4
6B,6.4,112,rwbl,1858,1835,0.0121,0.0135,0.0134,0.0139,0.0144,0.0145,0.017,6e-4
6B,6.4,112,savs,1858,1835,0.024,0.0302,0.0298,0.0331,0.0348,0.036,0.0424,0.0033
6B,6.4,112,sosp,1858,1835,0.0351,0.054,0.0492,0.066,0.0767,0.0849,0.1177,0.0156
6B,6.4,112,swsp,1858,1835,0.0184,0.0273,0.0252,0.0292,0.0351,0.0442,0.0982,0.0074
6B,6.4,112,swth,1858,1835,0.1609,0.2358,0.2346,0.2626,0.274,0.2826,0.3056,0.0285
6B,6.4,112,tewa,1858,1835,0.0084,0.0227,0.0223,0.028,0.0326,0.035,0.0425,0.0065
6B,6.4,112,tres,1858,1835,0.0398,0.0463,0.0458,0.0485,0.0504,0.052,0.125,0.0046
6B,6.4,112,vath,1858,1835,0.0114,0.0322,0.0177,0.061,0.08,0.0822,0.12,0.0251
6B,6.4,112,vesp,1858,1835,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0
6B,6.4,112,wavi,1858,1835,0.034,0.0563,0.0553,0.0694,0.0747,0.0785,0.0995,0.0136
6B,6.4,112,wcsp,1858,1835,0.0037,0.0043,0.004,0.0048,0.0053,0.0054,0.0095,6e-4
6B,6.4,112,weta,1858,1835,0.004,0.0092,0.0092,0.0096,0.0101,0.0105,0.0119,9e-4
6B,6.4,112,wewp,1858,1835,0.0046,0.0065,0.0067,0.007,0.0071,0.0071,0.0074,5e-4
6B,6.4,112,wiwa,1858,1835,0.017,0.0412,0.0271,0.0623,0.0849,0.0952,0.1796,0.0261
6B,6.4,112,wiwr,1858,1835,0.0068,0.0149,0.0154,0.0162,0.0165,0.017,0.0191,0.0021
6B,6.4,112,wtsp,1858,1835,0.1334,0.1773,0.1749,0.1921,0.2058,0.2153,0.2846,0.0218
6B,6.4,112,wwcr,1858,1835,0.0267,0.0594,0.0626,0.0697,0.0731,0.0755,0.0917,0.0123
6B,6.4,112,ybfl,1858,1835,0.0363,0.1175,0.0887,0.1113,0.2005,0.3529,0.5697,0.0876
6B,6.4,112,yrwa,1858,1835,0.1696,0.2899,0.29,0.3166,0.3272,0.3343,0.3552,0.0291
6B,6.4,112,ywar,1858,1835,0.0875,0.1556,0.1481,0.1868,0.2083,0.2338,0.4162,0.0427
6B,6.4,113,alfl,294,259,0.0514,0.0999,0.0984,0.1126,0.1185,0.1208,0.1282,0.0127
6B,6.4,113,amcr,294,259,0.0097,0.014,0.0134,0.016,0.0175,0.0192,0.0265,0.0028
6B,6.4,113,amgo,294,259,0.0267,0.034,0.0327,0.0372,0.0393,0.0401,0.0498,0.0038
6B,6.4,113,ampi,294,259,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,0
6B,6.4,113,amre,294,259,0.0918,0.2324,0.26,0.3134,0.3518,0.3672,0.3835,0.0852
6B,6.4,113,amro,294,259,0.3071,0.3593,0.3661,0.3725,0.3748,0.379,0.3989,0.0186
6B,6.4,113,atsp,294,259,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,5e-4,0
6B,6.4,113,baww,294,259,0.0244,0.0492,0.048,0.0641,0.0677,0.0705,0.0769,0.0143
6B,6.4,113,bbwa,294,259,0.0093,0.0159,0.0152,0.0206,0.0218,0.0227,0.0253,0.0043
6B,6.4,113,bcch,294,259,0.0739,0.1217,0.1176,0.1435,0.1517,0.1581,0.1705,0.0218
6B,6.4,113,bhco,294,259,0.0196,0.0228,0.0233,0.0233,0.0233,0.0233,0.0234,8e-4
6B,6.4,113,bhvi,294,259,0.0229,0.0498,0.0471,0.0592,0.0685,0.0761,0.0931,0.0128
6B,6.4,113,blbw,294,259,0.0082,0.0211,0.0138,0.031,0.0386,0.0463,0.098,0.0153
6B,6.4,113,blja,294,259,0.0027,0.0044,0.0038,0.005,0.0066,0.0075,0.0107,0.0015
6B,6.4,113,blpw,294,259,0.0118,0.0419,0.0319,0.0689,0.0849,0.0953,0.1637,0.029
6B,6.4,113,boch,294,259,0.0383,0.0542,0.0512,0.0577,0.0618,0.0741,0.1589,0.0112
6B,6.4,113,brbl,294,259,0.0034,0.0034,0.0035,0.0035,0.0035,0.0035,0.0035,0
6B,6.4,113,brcr,294,259,0.0131,0.0139,0.0138,0.0145,0.0146,0.0147,0.0149,5e-4
6B,6.4,113,btnw,294,259,0.0448,0.0774,0.0768,0.089,0.0933,0.0984,0.1332,0.0147
6B,6.4,113,cawa,294,259,0.0045,0.0068,0.0066,0.0079,0.0084,0.0088,0.0104,0.0011
6B,6.4,113,ccsp,294,259,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0
6B,6.4,113,cedw,294,259,0.0856,0.124,0.1171,0.1445,0.1532,0.1655,0.1992,0.0224
6B,6.4,113,chsp,294,259,0.0401,0.0666,0.0687,0.0763,0.0835,0.0848,0.089,0.0124
6B,6.4,113,cmwa,294,259,0.0076,0.0085,0.0085,0.0088,0.009,0.0091,0.0095,3e-4
6B,6.4,113,cogr,294,259,0.0426,0.0487,0.0465,0.0494,0.0591,0.0661,0.0878,0.0069
6B,6.4,113,conw,294,259,3e-4,4e-4,4e-4,4e-4,4e-4,4e-4,4e-4,0
