ecozone,ecoprovince,ecoregion,spp,eco_cells,spp_cells,min,mean,median,p80,p90,p95,max,std_dev
4,4.2,53,ywar,1897,1897,0.0359,0.1667,0.1659,0.2444,0.2761,0.3069,0.583,0.0877
4,4.2,54,alfl,1274,1274,0.0201,0.0407,0.0378,0.049,0.0578,0.0643,0.0923,0.0113
4,4.2,54,amcr,1274,1274,0.0027,0.0033,0.0032,0.0035,0.0039,0.0042,0.0045,4e-4
4,4.2,54,amgo,1274,1274,0.0145,0.015,0.0149,0.015,0.0152,0.0157,0.0164,3e-4
4,4.2,54,ampi,1274,1274,0.0026,0.0039,0.0036,0.0045,0.0053,0.0061,0.0082,0.001
4,4.2,54,amre,1274,1274,0.0162,0.0199,0.0197,0.0214,0.0229,0.0237,0.0296,0.0022
4,4.2,54,amro,1274,1274,0.1405,0.1435,0.1425,0.1449,0.1476,0.1491,0.16,0.0026
4,4.2,54,atsp,1274,1274,0.0729,0.1987,0.1868,0.2565,0.3152,0.3538,0.4117,0.0735
4,4.2,54,baww,1274,1274,0.0084,0.012,0.0122,0.0124,0.0125,0.0125,0.0127,7e-4
4,4.2,54,bbwa,1274,1274,0.003,0.0053,0.0051,0.0065,0.0071,0.0073,0.0083,0.0011
4,4.2,54,bcch,1274,1274,0.0209,0.0215,0.0214,0.0215,0.0216,0.0218,0.0222,2e-4
4,4.2,54,bhco,1274,1274,0.0234,0.0308,0.033,0.0339,0.0344,0.0353,0.0386,0.004
4,4.2,54,bhvi,1274,1274,0.006,0.0075,0.0076,0.0078,0.0079,0.0079,0.0082,4e-4
4,4.2,54,blbw,1274,1274,0.0014,0.0024,0.0025,0.0026,0.0026,0.0027,0.0028,3e-4
4,4.2,54,blja,1274,1274,0.0019,0.0022,0.0022,0.0022,0.0022,0.0022,0.0023,1e-4
4,4.2,54,blpw,1274,1274,0.0041,0.0219,0.0117,0.0322,0.0646,0.0724,0.1242,0.0228
4,4.2,54,boch,1274,1274,0.0332,0.0424,0.0417,0.0464,0.047,0.0474,0.0488,0.0036
4,4.2,54,brbl,1274,1274,0.003,0.0037,0.0037,0.0041,0.0042,0.0048,0.0061,5e-4
4,4.2,54,brcr,1274,1274,0.0126,0.0133,0.0133,0.0135,0.0138,0.0139,0.014,3e-4
4,4.2,54,btnw,1274,1274,0.0026,0.0036,0.0037,0.0037,0.0038,0.0038,0.0038,2e-4
4,4.2,54,cawa,1274,1274,0.0023,0.0026,0.0025,0.0027,0.0028,0.0028,0.0029,2e-4
4,4.2,54,ccsp,1274,1274,0.0037,0.0078,0.0088,0.0094,0.0106,0.011,0.0121,0.0022
4,4.2,54,cedw,1274,1274,0.0401,0.0439,0.0435,0.0438,0.044,0.0484,0.0574,0.0026
4,4.2,54,chsp,1274,1274,0.0522,0.0698,0.0693,0.0787,0.0816,0.0842,0.0952,0.0085
4,4.2,54,cmwa,1274,1274,0.006,0.0147,0.0131,0.014,0.0169,0.029,0.0584,0.0061
4,4.2,54,cogr,1274,1274,0.0214,0.022,0.0216,0.0223,0.0232,0.0245,0.027,0.001
4,4.2,54,conw,1274,1274,6e-4,8e-4,8e-4,8e-4,8e-4,8e-4,9e-4,0
4,4.2,54,cora,1274,1274,0.0114,0.0141,0.014,0.015,0.0158,0.0167,0.0205,0.0015
4,4.2,54,core,1274,1274,0.0238,0.3443,0.3051,0.4948,0.575,0.6104,1.6345,0.1713
4,4.2,54,coye,1274,1274,0.014,0.0166,0.0167,0.0171,0.0173,0.0174,0.0183,6e-4
4,4.2,54,cswa,1274,1274,0.0025,0.003,0.003,0.0031,0.0031,0.0031,0.0032,1e-4
4,4.2,54,deju,1274,1274,0.0443,0.0562,0.0552,0.0612,0.0652,0.0692,0.0804,0.0064
4,4.2,54,eaki,1274,1274,0.0028,0.0032,0.0032,0.0032,0.0033,0.0033,0.0033,1e-4
4,4.2,54,eaph,1274,1274,0.0016,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0
4,4.2,54,evgr,1274,1274,0.0022,0.0028,0.0028,0.0029,0.0031,0.0035,0.006,5e-4
4,4.2,54,fosp,1274,1274,0.0088,0.0332,0.0312,0.041,0.0465,0.053,0.0855,0.0109
4,4.2,54,gcki,1274,1274,0.0163,0.0191,0.0186,0.0205,0.0217,0.022,0.0287,0.0019
4,4.2,54,gcth,1274,1274,0.0165,0.0572,0.0391,0.0885,0.1224,0.1335,0.1519,0.0345
4,4.2,54,graj,1274,1274,0.035,0.0457,0.0435,0.051,0.0589,0.0644,0.0704,0.008
4,4.2,54,heth,1274,1274,0.0134,0.0174,0.0174,0.0187,0.0194,0.0198,0.0211,0.0014
4,4.2,54,hola,1274,1274,0.0069,0.0087,0.0078,0.0096,0.0109,0.0132,0.027,0.0027
4,4.2,54,lcsp,1274,1274,0.0031,0.0043,0.0045,0.0048,0.0049,0.005,0.0054,6e-4
4,4.2,54,lefl,1274,1274,0.0198,0.0214,0.0213,0.0215,0.0218,0.0223,0.023,4e-4
4,4.2,54,lisp,1274,1274,0.0147,0.0218,0.0211,0.0244,0.0252,0.0267,0.0329,0.0029
4,4.2,54,mawa,1274,1274,0.0225,0.0313,0.0319,0.0325,0.0328,0.0331,0.0343,0.0016
4,4.2,54,mowa,1274,1274,0.0017,0.0021,0.0022,0.0022,0.0023,0.0023,0.0024,1e-4
4,4.2,54,nawa,1274,1274,0.0048,0.0061,0.0061,0.0064,0.0065,0.0066,0.0089,4e-4
4,4.2,54,nowa,1274,1274,0.0021,0.0099,0.0091,0.0132,0.0156,0.0178,0.0312,0.0041
4,4.2,54,ocwa,1274,1274,0.0355,0.0439,0.0417,0.0485,0.0516,0.0582,0.0883,0.0069
4,4.2,54,osfl,1274,1274,0.0033,0.0051,0.0052,0.0054,0.0055,0.0056,0.0067,5e-4
4,4.2,54,oven,1274,1274,0.0053,0.0063,0.0063,0.0064,0.0065,0.0065,0.0067,3e-4
4,4.2,54,pawa,1274,1274,0.0057,0.0111,0.0118,0.0131,0.0137,0.0146,0.0204,0.0027
4,4.2,54,phvi,1274,1274,0.0043,0.0054,0.0052,0.0053,0.0053,0.0077,0.0111,0.0011
4,4.2,54,pigr,1274,1274,0.0044,0.0081,0.0063,0.0126,0.0137,0.0145,0.0329,0.004
4,4.2,54,pisi,1274,1274,0.0189,0.0237,0.023,0.0255,0.0279,0.0297,0.0346,0.0027
4,4.2,54,pufi,1274,1274,0.0054,0.0063,0.0063,0.0065,0.0066,0.0068,0.0078,4e-4
4,4.2,54,rbgr,1274,1274,0.0019,0.0024,0.0024,0.0026,0.0027,0.0028,0.0029,2e-4
4,4.2,54,rbnu,1274,1274,0.0077,0.0086,0.0086,0.0089,0.009,0.009,0.0098,3e-4
4,4.2,54,rcki,1274,1274,0.0187,0.0262,0.0247,0.0297,0.0313,0.0338,0.0428,0.0038
4,4.2,54,revi,1274,1274,0.0107,0.0115,0.0115,0.0117,0.0117,0.0118,0.0122,2e-4
4,4.2,54,rubl,1274,1274,0.0041,0.0111,0.0095,0.016,0.0172,0.0179,0.0217,0.0038
4,4.2,54,rwbl,1274,1274,0.0131,0.014,0.0134,0.0142,0.0149,0.0178,0.0205,0.0014
4,4.2,54,savs,1274,1274,0.0699,0.1367,0.1063,0.1893,0.2684,0.2974,0.3513,0.0718
4,4.2,54,sosp,1274,1274,0.0116,0.0137,0.0135,0.014,0.0149,0.0158,0.0165,9e-4
4,4.2,54,swsp,1274,1274,0.0037,0.0154,0.015,0.0163,0.0177,0.0224,0.0331,0.0034
4,4.2,54,swth,1274,1274,0.0383,0.0619,0.056,0.0728,0.0914,0.1101,0.135,0.0191
4,4.2,54,tewa,1274,1274,0.0093,0.0132,0.0135,0.0145,0.015,0.0153,0.0167,0.0014
4,4.2,54,tres,1274,1274,0.0259,0.0331,0.0289,0.0312,0.0377,0.0635,0.0962,0.0129
4,4.2,54,vath,1274,1274,0.0151,0.0165,0.0164,0.0167,0.0169,0.0171,0.0213,4e-4
4,4.2,54,vesp,1274,1274,0.003,0.0038,0.0039,0.0044,0.0045,0.0045,0.0046,5e-4
4,4.2,54,wavi,1274,1274,0.0091,0.012,0.0118,0.0135,0.0141,0.0151,0.017,0.0016
4,4.2,54,wcsp,1274,1274,0.1851,0.2934,0.2843,0.3197,0.3518,0.379,0.6948,0.0597
4,4.2,54,weta,1274,1274,0.0018,0.0065,0.0066,0.0096,0.01,0.0104,0.0116,0.003
4,4.2,54,wewp,1274,1274,0.0013,0.0071,0.0083,0.0092,0.0095,0.0096,0.0104,0.0023
4,4.2,54,wiwa,1274,1274,0.0103,0.0294,0.0287,0.0408,0.0444,0.0466,0.0507,0.0109
4,4.2,54,wiwr,1274,1274,0.0032,0.0044,0.0043,0.005,0.0053,0.0054,0.0056,6e-4
4,4.2,54,wtsp,1274,1274,0.0212,0.0262,0.0264,0.0274,0.0278,0.0279,0.0311,0.0014
4,4.2,54,wwcr,1274,1274,0.0612,0.0825,0.0767,0.0865,0.0934,0.1319,0.2406,0.0234
4,4.2,54,ybfl,1274,1274,0.0044,0.0068,0.0063,0.0079,0.0089,0.0099,0.016,0.0017
4,4.2,54,yrwa,1274,1274,0.0355,0.0917,0.0829,0.1348,0.1521,0.1635,0.1916,0.0402
4,4.2,54,ywar,1274,1274,0.0065,0.0442,0.0346,0.0604,0.0849,0.1011,0.2194,0.0285
4,4.2,55,alfl,2646,2621,0.0416,0.1564,0.154,0.1887,0.2028,0.2127,0.2756,0.0368
4,4.2,55,amcr,2646,2621,0.003,0.0032,0.0031,0.0033,0.0035,0.0038,0.0087,3e-4
4,4.2,55,amgo,2646,2621,0.0143,0.0147,0.0147,0.0147,0.0148,0.0149,0.0163,1e-4
4,4.2,55,ampi,2646,2621,5e-4,0.0011,6e-4,0.0017,0.0023,0.0025,0.0033,7e-4
4,4.2,55,amre,2646,2621,0.0169,0.0243,0.0229,0.0258,0.0301,0.0361,0.0541,0.0052
4,4.2,55,amro,2646,2621,0.127,0.1457,0.1445,0.1502,0.1548,0.1567,0.1686,0.0056
4,4.2,55,atsp,2646,2621,6e-4,0.0429,0.0284,0.0821,0.1129,0.1371,0.1783,0.0457
4,4.2,55,baww,2646,2621,0.0061,0.0082,0.0078,0.0098,0.0108,0.0115,0.0212,0.0019
4,4.2,55,bbwa,2646,2621,0.0019,0.0035,0.0034,0.0039,0.0043,0.0046,0.0262,9e-4
4,4.2,55,bcch,2646,2621,0.0209,0.0214,0.0213,0.0214,0.0217,0.022,0.0289,5e-4
4,4.2,55,bhco,2646,2621,0.0305,0.0345,0.0344,0.035,0.0354,0.0358,0.0395,8e-4
4,4.2,55,bhvi,2646,2621,0.0042,0.0065,0.0065,0.0072,0.0075,0.008,0.0123,0.0012
4,4.2,55,blbw,2646,2621,0.0013,0.0024,0.0025,0.0025,0.0026,0.0026,0.0027,2e-4
4,4.2,55,blja,2646,2621,0.0019,0.0022,0.0022,0.0022,0.0022,0.0022,0.0024,0
4,4.2,55,blpw,2646,2621,0.0192,0.1771,0.1535,0.2142,0.3005,0.4491,0.7557,0.1102
4,4.2,55,boch,2646,2621,0.041,0.0482,0.0481,0.0495,0.0502,0.051,0.0662,0.0021
4,4.2,55,brbl,2646,2621,0.0036,0.0052,0.005,0.0063,0.007,0.0071,0.0079,0.0011
4,4.2,55,brcr,2646,2621,0.0119,0.0128,0.0128,0.013,0.0131,0.0132,0.0134,3e-4
4,4.2,55,btnw,2646,2621,0.0023,0.0034,0.0037,0.0038,0.0038,0.0039,0.0047,4e-4
4,4.2,55,cawa,2646,2621,0.0019,0.0024,0.0024,0.0024,0.0025,0.0025,0.0048,2e-4
4,4.2,55,ccsp,2646,2621,0.004,0.0105,0.0109,0.012,0.0123,0.0127,0.0133,0.0018
4,4.2,55,cedw,2646,2621,0.0399,0.043,0.0429,0.0431,0.0433,0.0439,0.0566,0.0011
4,4.2,55,chsp,2646,2621,0.0785,0.2155,0.2126,0.2824,0.3233,0.3523,0.4676,0.0769
4,4.2,55,cmwa,2646,2621,0.0036,0.0068,0.0056,0.0077,0.0104,0.012,0.0394,0.0031
4,4.2,55,cogr,2646,2621,0.0214,0.0216,0.0214,0.0215,0.0219,0.0224,0.0259,5e-4
4,4.2,55,conw,2646,2621,4e-4,7e-4,8e-4,8e-4,8e-4,8e-4,0.002,1e-4
4,4.2,55,cora,2646,2621,0.013,0.0148,0.0142,0.0153,0.0174,0.0185,0.0303,0.0017
4,4.2,55,core,2646,2621,0.0536,0.3292,0.2833,0.503,0.6815,0.8151,1.2031,0.2363
4,4.2,55,coye,2646,2621,0.0156,0.0175,0.0173,0.0178,0.0187,0.0196,0.021,9e-4
4,4.2,55,cswa,2646,2621,0.0024,0.0029,0.0029,0.003,0.003,0.0031,0.0031,1e-4
4,4.2,55,deju,2646,2621,0.0397,0.1236,0.1226,0.1595,0.1705,0.1776,0.2178,0.0365
4,4.2,55,eaki,2646,2621,0.0029,0.0035,0.0033,0.0033,0.0039,0.005,0.0077,5e-4
4,4.2,55,eaph,2646,2621,0.0015,0.0016,0.0016,0.0016,0.0016,0.0017,0.0028,1e-4
4,4.2,55,evgr,2646,2621,0.0025,0.0034,0.0033,0.0037,0.0039,0.0042,0.0063,5e-4
4,4.2,55,fosp,2646,2621,0.0102,0.0957,0.0988,0.1293,0.1456,0.1604,0.2474,0.0417
4,4.2,55,gcki,2646,2621,0.0169,0.0222,0.0221,0.0239,0.0247,0.0256,0.0289,0.002
4,4.2,55,gcth,2646,2621,0.0027,0.0334,0.0279,0.0534,0.0711,0.0797,0.1293,0.0239
4,4.2,55,graj,2646,2621,0.039,0.0713,0.0678,0.0848,0.0999,0.1077,0.1348,0.0186
4,4.2,55,heth,2646,2621,0.0158,0.0389,0.0365,0.0555,0.0612,0.0641,0.0817,0.0153
4,4.2,55,hola,2646,2621,0.006,0.0071,0.0071,0.0071,0.0071,0.0071,0.0074,1e-4
4,4.2,55,lcsp,2646,2621,0.0027,0.0039,0.0039,0.0041,0.0044,0.0046,0.0056,3e-4
4,4.2,55,lefl,2646,2621,0.0197,0.0224,0.0213,0.0228,0.0253,0.0274,0.0644,0.0037
4,4.2,55,lisp,2646,2621,0.0171,0.1093,0.1115,0.1493,0.165,0.1759,0.3186,0.0453
4,4.2,55,mawa,2646,2621,0.0193,0.0269,0.0264,0.0289,0.0311,0.0342,0.0885,0.0051
4,4.2,55,mowa,2646,2621,0.0012,0.002,0.0021,0.0022,0.0022,0.0022,0.0043,3e-4
4,4.2,55,nawa,2646,2621,0.0041,0.0062,0.0063,0.0064,0.0065,0.0065,0.0115,4e-4
4,4.2,55,nowa,2646,2621,0.0038,0.0248,0.0245,0.0319,0.037,0.0416,0.0939,0.0105
4,4.2,55,ocwa,2646,2621,0.0455,0.1249,0.1185,0.1444,0.1611,0.1788,0.2995,0.0298
4,4.2,55,osfl,2646,2621,0.0026,0.0046,0.0045,0.0049,0.0055,0.0061,0.0082,8e-4
4,4.2,55,oven,2646,2621,0.0049,0.0065,0.0062,0.0064,0.0067,0.0083,0.0479,0.0024
4,4.2,55,pawa,2646,2621,0.007,0.0439,0.0364,0.0699,0.0927,0.1059,0.1564,0.0299
4,4.2,55,phvi,2646,2621,0.0037,0.005,0.0049,0.005,0.0052,0.0056,0.011,5e-4
4,4.2,55,pigr,2646,2621,0.0056,0.0123,0.0115,0.013,0.0137,0.0162,0.149,0.0093
4,4.2,55,pisi,2646,2621,0.0267,0.0375,0.0371,0.0391,0.0404,0.0416,0.0533,0.0025
4,4.2,55,pufi,2646,2621,0.0059,0.0067,0.0063,0.0073,0.0074,0.0078,0.0103,7e-4
4,4.2,55,rbgr,2646,2621,6e-4,0.0022,0.0024,0.0026,0.0027,0.0027,0.01,7e-4
4,4.2,55,rbnu,2646,2621,0.0082,0.011,0.0107,0.0125,0.0134,0.0138,0.0163,0.0015
4,4.2,55,rcki,2646,2621,0.0281,0.1029,0.088,0.1546,0.1686,0.1796,0.2162,0.0462
4,4.2,55,revi,2646,2621,0.011,0.0124,0.012,0.0122,0.013,0.0141,0.0528,0.0023
4,4.2,55,rubl,2646,2621,0.0034,0.0086,0.0082,0.0105,0.0125,0.0139,0.0193,0.0026
4,4.2,55,rwbl,2646,2621,0.0131,0.0142,0.0141,0.0151,0.0157,0.0161,0.0225,0.0011
4,4.2,55,savs,2646,2621,0.025,0.058,0.062,0.081,0.0874,0.0919,0.1624,0.0246
4,4.2,55,sosp,2646,2621,0.0132,0.0136,0.0135,0.0136,0.0139,0.0144,0.0167,4e-4
4,4.2,55,swsp,2646,2621,0.0023,0.0114,0.0072,0.0125,0.0192,0.0409,0.0939,0.013
4,4.2,55,swth,2646,2621,0.063,0.1993,0.1967,0.2378,0.2506,0.2565,0.303,0.0384
4,4.2,55,tewa,2646,2621,0.0089,0.0687,0.034,0.1258,0.1704,0.2292,0.8333,0.0812
4,4.2,55,tres,2646,2621,0.0214,0.0283,0.0282,0.0288,0.03,0.032,0.1005,0.0057
4,4.2,55,vath,2646,2621,0.0066,0.0158,0.0156,0.0167,0.0176,0.0187,0.023,0.0015
4,4.2,55,vesp,2646,2621,0.0041,0.0045,0.0045,0.0045,0.0046,0.0046,0.0047,1e-4
4,4.2,55,wavi,2646,2621,0.0142,0.018,0.0178,0.0189,0.0198,0.0206,0.0243,0.0013
4,4.2,55,wcsp,2646,2621,0.0573,0.3472,0.3767,0.4784,0.5212,0.5577,0.6854,0.1439
4,4.2,55,weta,2646,2621,0.007,0.0114,0.0112,0.012,0.0126,0.0137,0.0334,0.0018
4,4.2,55,wewp,2646,2621,0.0079,0.0089,0.0087,0.0092,0.0097,0.0103,0.0114,6e-4
4,4.2,55,wiwa,2646,2621,0.0229,0.0471,0.0477,0.0517,0.0544,0.0559,0.0631,0.0058
4,4.2,55,wiwr,2646,2621,0.003,0.0036,0.0036,0.0038,0.0039,0.004,0.0045,3e-4
4,4.2,55,wtsp,2646,2621,0.0232,0.0524,0.0474,0.0723,0.0845,0.0919,0.1921,0.0215
4,4.2,55,wwcr,2646,2621,0.0629,0.0874,0.0818,0.0947,0.107,0.1242,0.414,0.0247
4,4.2,55,ybfl,2646,2621,0.0051,0.007,0.0068,0.0077,0.0083,0.0088,0.0122,0.001
4,4.2,55,yrwa,2646,2621,0.0879,0.2193,0.2336,0.2806,0.3039,0.3306,0.4075,0.0693
4,4.2,55,ywar,2646,2621,0.0077,0.0676,0.061,0.0829,0.1116,0.1363,0.307,0.0324
4,4.2,59,alfl,1700,1700,0.0646,0.1484,0.1519,0.1834,0.1953,0.2052,0.2574,0.0394
4,4.2,59,amcr,1700,1700,0.003,0.0034,0.0033,0.0036,0.0039,0.0041,0.0048,3e-4
4,4.2,59,amgo,1700,1700,0.0144,0.0148,0.0147,0.0148,0.0149,0.0152,0.0164,2e-4
4,4.2,59,ampi,1700,1700,5e-4,0.0014,6e-4,0.0026,0.003,0.0031,0.0034,0.001
4,4.2,59,amre,1700,1700,0.0193,0.0259,0.0244,0.0293,0.0307,0.0324,0.043,0.0036
4,4.2,59,amro,1700,1700,0.1353,0.1435,0.1418,0.1464,0.1492,0.152,0.1795,0.0046
4,4.2,59,atsp,1700,1700,5e-4,0.0565,0.0458,0.1235,0.1352,0.1422,0.1627,0.0556
4,4.2,59,baww,1700,1700,0.0058,0.0082,0.0071,0.0105,0.0111,0.0119,0.0178,0.0021
4,4.2,59,bbwa,1700,1700,0.0012,0.0035,0.0035,0.0039,0.0043,0.0045,0.0062,6e-4
4,4.2,59,bcch,1700,1700,0.021,0.0219,0.0214,0.0218,0.0229,0.0245,0.0316,0.0014
4,4.2,59,bhco,1700,1700,0.0324,0.0349,0.0346,0.0355,0.0369,0.0377,0.0421,0.0013
4,4.2,59,bhvi,1700,1700,0.0043,0.0062,0.006,0.0071,0.0078,0.008,0.0085,9e-4
4,4.2,59,blbw,1700,1700,0.0015,0.0027,0.0026,0.0032,0.0033,0.0034,0.0036,4e-4
4,4.2,59,blja,1700,1700,0.0019,0.0022,0.0022,0.0022,0.0022,0.0023,0.0026,1e-4
4,4.2,59,blpw,1700,1700,0.1273,0.1965,0.1791,0.2141,0.2544,0.3385,0.4798,0.0568
4,4.2,59,boch,1700,1700,0.0343,0.0464,0.0475,0.0486,0.0492,0.0498,0.0668,0.0031
4,4.2,59,brbl,1700,1700,0.0035,0.0057,0.0056,0.007,0.0074,0.0083,0.0098,0.0014
4,4.2,59,brcr,1700,1700,0.0124,0.014,0.0137,0.0154,0.0157,0.0158,0.0165,0.0012
4,4.2,59,btnw,1700,1700,0.0023,0.0033,0.0033,0.0037,0.0037,0.0039,0.0045,4e-4
4,4.2,59,cawa,1700,1700,0.002,0.0024,0.0024,0.0025,0.0025,0.0026,0.0045,1e-4
4,4.2,59,ccsp,1700,1700,0.0038,0.0112,0.0119,0.0125,0.0132,0.0137,0.0153,0.0021
4,4.2,59,cedw,1700,1700,0.0407,0.0447,0.0431,0.0478,0.0487,0.0502,0.0632,0.003
4,4.2,59,chsp,1700,1700,0.1342,0.2965,0.2655,0.3605,0.4844,0.7616,0.9747,0.1728
4,4.2,59,cmwa,1700,1700,0.0048,0.0091,0.0069,0.0132,0.0158,0.0169,0.0481,0.0048
4,4.2,59,cogr,1700,1700,0.0214,0.0217,0.0215,0.0218,0.0222,0.0228,0.0265,6e-4
4,4.2,59,conw,1700,1700,4e-4,7e-4,8e-4,8e-4,9e-4,9e-4,0.001,1e-4
4,4.2,59,cora,1700,1700,0.0144,0.0161,0.0154,0.0164,0.0175,0.0212,0.0316,0.0023
4,4.2,59,core,1700,1700,0.0449,0.2593,0.2683,0.434,0.4809,0.4943,0.5355,0.1609
4,4.2,59,coye,1700,1700,0.0164,0.0183,0.0177,0.0192,0.0207,0.0216,0.0252,0.0016
4,4.2,59,cswa,1700,1700,0.0025,0.0031,0.003,0.0033,0.0035,0.0035,0.0038,2e-4
4,4.2,59,deju,1700,1700,0.0782,0.1227,0.12,0.1479,0.1561,0.1638,0.179,0.0245
4,4.2,59,eaki,1700,1700,0.0029,0.0033,0.0033,0.0033,0.0033,0.0041,0.0042,2e-4
4,4.2,59,eaph,1700,1700,0.0016,0.0019,0.0016,0.0017,0.0018,0.0031,0.008,9e-4
4,4.2,59,evgr,1700,1700,0.0025,0.0028,0.0028,0.0028,0.0029,0.003,0.0059,2e-4
4,4.2,59,fosp,1700,1700,0.0181,0.0676,0.069,0.079,0.0857,0.092,0.1229,0.0153
4,4.2,59,gcki,1700,1700,0.0191,0.0248,0.0228,0.0304,0.0325,0.0337,0.0358,0.0046
4,4.2,59,gcth,1700,1700,0.0017,0.0089,0.0077,0.0119,0.0205,0.0243,0.0359,0.0069
4,4.2,59,graj,1700,1700,0.0491,0.0772,0.0751,0.0828,0.0935,0.1036,0.1231,0.0117
4,4.2,59,heth,1700,1700,0.0195,0.0475,0.0397,0.0673,0.0844,0.0912,0.1041,0.022
4,4.2,59,hola,1700,1700,0.0069,0.0071,0.0071,0.0071,0.0071,0.0071,0.0071,0
4,4.2,59,lcsp,1700,1700,0.0028,0.0041,0.004,0.0043,0.0045,0.0047,0.0051,3e-4
4,4.2,59,lefl,1700,1700,0.0202,0.0223,0.0215,0.0232,0.0239,0.0255,0.0356,0.002
4,4.2,59,lisp,1700,1700,0.0299,0.1181,0.1173,0.1582,0.2334,0.2521,0.2918,0.0671
4,4.2,59,mawa,1700,1700,0.0206,0.0268,0.0263,0.0291,0.0307,0.0319,0.0349,0.0028
4,4.2,59,mowa,1700,1700,0.0011,0.0019,0.002,0.0021,0.0022,0.0022,0.0023,3e-4
4,4.2,59,nawa,1700,1700,0.0055,0.0076,0.0064,0.01,0.0107,0.011,0.0189,0.0019
4,4.2,59,nowa,1700,1700,0.0141,0.0376,0.0267,0.0432,0.0875,0.1009,0.1375,0.0263
4,4.2,59,ocwa,1700,1700,0.0822,0.1536,0.132,0.1664,0.302,0.3328,0.4017,0.073
4,4.2,59,osfl,1700,1700,0.0032,0.0047,0.0045,0.0049,0.0053,0.0069,0.0089,9e-4
4,4.2,59,oven,1700,1700,0.0051,0.0069,0.0067,0.0077,0.0081,0.0083,0.0102,7e-4
4,4.2,59,pawa,1700,1700,0.0159,0.0597,0.0507,0.0902,0.1118,0.1235,0.1429,0.0321
4,4.2,59,phvi,1700,1700,0.0038,0.0055,0.005,0.0064,0.0064,0.0065,0.0126,9e-4
4,4.2,59,pigr,1700,1700,0.0046,0.0105,0.011,0.0129,0.0136,0.014,0.0151,0.0026
4,4.2,59,pisi,1700,1700,0.0259,0.0351,0.0356,0.0366,0.0373,0.0379,0.044,0.0022
4,4.2,59,pufi,1700,1700,0.0056,0.0063,0.0062,0.0064,0.0065,0.0066,0.0075,2e-4
4,4.2,59,rbgr,1700,1700,8e-4,0.0023,0.0023,0.0026,0.0027,0.0028,0.0099,9e-4
4,4.2,59,rbnu,1700,1700,0.0087,0.0113,0.011,0.0125,0.0133,0.0136,0.0176,0.0013
4,4.2,59,rcki,1700,1700,0.0564,0.1344,0.1286,0.1753,0.1827,0.1906,0.2091,0.0385
4,4.2,59,revi,1700,1700,0.0113,0.0127,0.0123,0.0131,0.0135,0.0143,0.0235,0.0014
4,4.2,59,rubl,1700,1700,0.0042,0.0123,0.0117,0.0161,0.0188,0.0202,0.0255,0.0042
4,4.2,59,rwbl,1700,1700,0.0131,0.0149,0.0144,0.016,0.017,0.0186,0.0244,0.0017
4,4.2,59,savs,1700,1700,0.0195,0.0545,0.0682,0.0735,0.0757,0.0778,0.0912,0.0213
4,4.2,59,sosp,1700,1700,0.0133,0.014,0.0138,0.0144,0.0148,0.0154,0.0175,7e-4
4,4.2,59,swsp,1700,1700,0.005,0.0206,0.0136,0.0178,0.0354,0.0686,0.1757,0.0257
4,4.2,59,swth,1700,1700,0.1395,0.237,0.243,0.2634,0.3129,0.3365,0.3612,0.0492
4,4.2,59,tewa,1700,1700,0.0266,0.0775,0.0569,0.1213,0.1403,0.1672,0.3403,0.0513
4,4.2,59,tres,1700,1700,0.022,0.0294,0.0287,0.0302,0.0314,0.0328,0.0984,0.0068
4,4.2,59,vath,1700,1700,0.0134,0.0147,0.0147,0.015,0.0151,0.0152,0.0196,5e-4
4,4.2,59,vesp,1700,1700,0.004,0.0046,0.0045,0.0046,0.0049,0.0051,0.0062,3e-4
4,4.2,59,wavi,1700,1700,0.013,0.0161,0.0162,0.0169,0.0172,0.0175,0.0232,0.001
4,4.2,59,wcsp,1700,1700,0.0361,0.1656,0.1764,0.2217,0.2411,0.253,0.3435,0.0631
4,4.2,59,weta,1700,1700,0.0034,0.0091,0.0096,0.0102,0.0105,0.011,0.0123,0.0016
4,4.2,59,wewp,1700,1700,0.0046,0.0082,0.0084,0.009,0.0095,0.0097,0.01,0.0012
4,4.2,59,wiwa,1700,1700,0.0222,0.047,0.0484,0.0505,0.0514,0.0521,0.0696,0.0057
4,4.2,59,wiwr,1700,1700,0.0033,0.004,0.004,0.0043,0.0045,0.0046,0.0056,4e-4
4,4.2,59,wtsp,1700,1700,0.0378,0.0688,0.0642,0.0846,0.0954,0.1003,0.1262,0.017
4,4.2,59,wwcr,1700,1700,0.0407,0.0734,0.0722,0.0815,0.0833,0.0851,0.1978,0.0144
4,4.2,59,ybfl,1700,1700,0.0051,0.0068,0.0062,0.0074,0.0079,0.0101,0.016,0.0016
4,4.2,59,yrwa,1700,1700,0.1479,0.2498,0.2409,0.295,0.3079,0.3191,0.3527,0.0432
4,4.2,59,ywar,1700,1700,0.0414,0.1297,0.0932,0.2061,0.27,0.3076,0.4549,0.0832
4,4.2,60,alfl,2771,2386,0.1161,0.1766,0.1721,0.1979,0.2126,0.2245,0.3197,0.0263
4,4.2,60,amcr,2771,2386,0.003,0.0038,0.0038,0.0041,0.0044,0.0047,0.006,5e-4
